location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,Deaths,DALYs (Disability-Adjusted Life Years)
535,Idaho,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,16.434027464788183,1207.9056968689424
535,Idaho,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,22.893768584096037,1605.2265975893495
535,Idaho,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,19.957207651273126,1399.3257780063411
535,Idaho,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,75.9445699137961,3742.848857433763
535,Idaho,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,16.330031245190483,435.48162132661
535,Idaho,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,76.37186333171937,4958.4733531374895
553,New Jersey,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,41.57041613811914,3118.222267421649
553,New Jersey,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,7.243253613652792,543.3208710644476
553,New Jersey,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,78.00520563921192,5520.934665898161
553,New Jersey,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,13.58561374386173,961.5420568583794
553,New Jersey,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,239.82794548845587,13776.865603635026
553,New Jersey,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,9.058071982585146,276.96855537653664
546,Minnesota,3,Both,8,15 to 19,689,Road injuries,1,Number,2017,35.16210519299848,2619.803902686513
546,Minnesota,3,Both,8,15 to 19,689,Road injuries,3,Rate,2017,9.788001592507596,729.2693264753439
546,Minnesota,3,Both,9,20 to 24,689,Road injuries,1,Number,2017,52.64801502969709,3729.4730700738164
546,Minnesota,3,Both,9,20 to 24,689,Road injuries,3,Rate,2017,15.136195335876124,1072.215787369861
546,Minnesota,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2017,184.31278288479248,10305.1992284098
546,Minnesota,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2017,11.441826561430977,341.44682498479034
546,Minnesota,3,Both,206,25 to 49,689,Road injuries,1,Number,2017,174.22155596278841,12098.944300428535
546,Minnesota,3,Both,206,25 to 49,689,Road injuries,3,Rate,2017,9.850804268734427,684.0963593925068
546,Minnesota,3,Both,234,75 plus,689,Road injuries,1,Number,2017,83.16823028004367,2303.3935500070615
546,Minnesota,3,Both,234,75 plus,689,Road injuries,3,Rate,2017,23.19431923342628,400.7896913544437
535,Idaho,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,14.31003621800402,929.0847463182862
535,Idaho,3,Both,234,75 plus,689,Road injuries,1,Number,2018,32.40150482738687,813.9416224487006
535,Idaho,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,30.376039847176017,493.1458078580824
562,Rhode Island,3,Both,8,15 to 19,689,Road injuries,1,Number,2017,4.4509611630015655,336.66440184591505
562,Rhode Island,3,Both,8,15 to 19,689,Road injuries,3,Rate,2017,6.580154316060108,497.71355798042356
562,Rhode Island,3,Both,9,20 to 24,689,Road injuries,1,Number,2017,8.980987459455559,642.6130799337116
562,Rhode Island,3,Both,9,20 to 24,689,Road injuries,3,Rate,2017,11.939494999351439,854.3020117802821
562,Rhode Island,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2017,25.213758434495595,1591.6565752694803
562,Rhode Island,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2017,7.776844788243155,262.7755552473145
562,Rhode Island,3,Both,206,25 to 49,689,Road injuries,1,Number,2017,26.274161418487427,1894.9008563828882
562,Rhode Island,3,Both,206,25 to 49,689,Road injuries,3,Rate,2017,7.782385617173237,561.2681194957956
562,Rhode Island,3,Both,234,75 plus,689,Road injuries,1,Number,2017,12.282986372870985,379.6660351088756
562,Rhode Island,3,Both,234,75 plus,689,Road injuries,3,Rate,2017,16.123277582842704,305.48385637228876
566,Texas,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,294.30864452895753,21698.335563734556
566,Texas,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,14.497003626737975,1068.812809984207
566,Texas,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,494.8422167828301,34376.57295147172
566,Texas,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,25.21593516865533,1751.7451128170158
566,Texas,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,1208.6177312029483,58719.723399842966
566,Texas,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,17.663248526033797,455.8693018076321
566,Texas,3,Both,206,25 to 49,689,Road injuries,1,Number,2016,1625.0713005908697,103052.03531280287
566,Texas,3,Both,206,25 to 49,689,Road injuries,3,Rate,2016,17.405996715445852,1103.78134640767
566,Texas,3,Both,234,75 plus,689,Road injuries,1,Number,2016,331.83108430312893,9063.61928476525
566,Texas,3,Both,234,75 plus,689,Road injuries,3,Rate,2016,25.53081816079977,442.6769963100728
571,West Virginia,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,21.313162367904678,1556.9444078035015
571,West Virginia,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,18.705986296012785,1366.4880064857944
571,West Virginia,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,32.32218458057508,2234.97717346078
571,West Virginia,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,28.27573891470835,1955.1782114099105
571,West Virginia,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,122.27501261984901,5539.681096154255
571,West Virginia,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,20.15636047656088,489.7834088454024
571,West Virginia,3,Both,206,25 to 49,689,Road injuries,1,Number,2016,116.02824244923737,7025.120275406858
571,West Virginia,3,Both,206,25 to 49,689,Road injuries,3,Rate,2016,20.213309745862173,1223.8479971017498
571,West Virginia,3,Both,234,75 plus,689,Road injuries,1,Number,2016,41.1119586742441,1022.8112256676816
571,West Virginia,3,Both,234,75 plus,689,Road injuries,3,Rate,2016,28.625232200433864,451.1687809868851
535,Idaho,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,18.840582990644943,1388.0173900010484
535,Idaho,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,15.226319873296148,1121.7485563131277
535,Idaho,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,23.103175245497074,1619.3715642935788
535,Idaho,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,20.427067168932464,1431.7950395901255
535,Idaho,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,75.14908605409202,3702.4682884938293
535,Idaho,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,16.54540307647288,437.24342992855327
535,Idaho,3,Both,206,25 to 49,689,Road injuries,1,Number,2016,78.86658274320513,5091.277236309284
534,Hawaii,3,Both,8,15 to 19,689,Road injuries,1,Number,2017,9.750612831311848,722.2969472484498
534,Hawaii,3,Both,8,15 to 19,689,Road injuries,3,Rate,2017,11.605743455189241,859.7196107830744
534,Hawaii,3,Both,9,20 to 24,689,Road injuries,1,Number,2017,15.17208723538057,1072.468945397643
534,Hawaii,3,Both,9,20 to 24,689,Road injuries,3,Rate,2017,16.330328542653298,1154.3415192930838
534,Hawaii,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2017,38.395206278017994,2406.788789815759
534,Hawaii,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2017,8.784813239304231,296.52213193375235
534,Hawaii,3,Both,206,25 to 49,689,Road injuries,1,Number,2017,51.41425463540867,3543.6307687900244
534,Hawaii,3,Both,206,25 to 49,689,Road injuries,3,Rate,2017,10.769077626116554,742.2384141909395
534,Hawaii,3,Both,234,75 plus,689,Road injuries,1,Number,2017,18.181310716995146,591.2124632957485
534,Hawaii,3,Both,234,75 plus,689,Road injuries,3,Rate,2017,16.77277486761197,333.7720096100007
535,Idaho,3,Both,206,25 to 49,689,Road injuries,3,Rate,2016,15.054070535599633,971.8241106154175
535,Idaho,3,Both,234,75 plus,689,Road injuries,1,Number,2016,30.58635394747019,753.0692154309887
535,Idaho,3,Both,234,75 plus,689,Road injuries,3,Rate,2016,31.16945054143213,491.0166475364169
546,Minnesota,3,Both,8,15 to 19,689,Road injuries,1,Number,2019,36.50308483314378,2725.6346718685227
546,Minnesota,3,Both,8,15 to 19,689,Road injuries,3,Rate,2019,10.016983875268659,747.9542806527426
546,Minnesota,3,Both,9,20 to 24,689,Road injuries,1,Number,2019,48.945808514584876,3488.4382354461736
546,Minnesota,3,Both,9,20 to 24,689,Road injuries,3,Rate,2019,14.25236813750383,1015.7867949348122
546,Minnesota,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2019,189.05195618563695,10623.6306821289
546,Minnesota,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2019,11.51862095463551,347.5790287702893
546,Minnesota,3,Both,206,25 to 49,689,Road injuries,1,Number,2019,161.31057590241682,11466.635937333036
546,Minnesota,3,Both,206,25 to 49,689,Road injuries,3,Rate,2019,9.093844718231763,646.4288288058888
546,Minnesota,3,Both,234,75 plus,689,Road injuries,1,Number,2019,88.70149282539009,2475.652850167315
546,Minnesota,3,Both,234,75 plus,689,Road injuries,3,Rate,2019,23.28406873851211,410.03283324924126
562,Rhode Island,3,Both,8,15 to 19,689,Road injuries,1,Number,2019,4.942071781714474,372.6775011552962
562,Rhode Island,3,Both,8,15 to 19,689,Road injuries,3,Rate,2019,7.529887115691034,567.8224919031179
562,Rhode Island,3,Both,9,20 to 24,689,Road injuries,1,Number,2019,7.666699388579215,554.5724837964294
562,Rhode Island,3,Both,9,20 to 24,689,Road injuries,3,Rate,2019,10.642197427329357,769.8058266270082
562,Rhode Island,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2019,25.724731000715572,1638.1699531890752
562,Rhode Island,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2019,7.828222020662077,268.3480286344157
562,Rhode Island,3,Both,206,25 to 49,689,Road injuries,1,Number,2019,24.039240467418338,1788.0036431135757
562,Rhode Island,3,Both,206,25 to 49,689,Road injuries,3,Rate,2019,7.137862335681375,530.9037894745159
562,Rhode Island,3,Both,234,75 plus,689,Road injuries,1,Number,2019,12.906512180686786,402.3396837462933
562,Rhode Island,3,Both,234,75 plus,689,Road injuries,3,Rate,2019,16.3158809523266,317.7878779705947
555,New York,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,89.85973997448454,6702.918594236125
555,New York,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,7.390598511387843,551.2878203139883
555,New York,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,163.56743948036393,11585.111347011478
555,New York,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,11.969557639836333,847.7766630847236
555,New York,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,484.0966458734457,26567.17293210779
555,New York,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,8.550112483011077,250.10254711135227
555,New York,3,Both,206,25 to 49,689,Road injuries,1,Number,2016,509.4283997044564,35163.73037106552
555,New York,3,Both,206,25 to 49,689,Road injuries,3,Rate,2016,7.641702636449994,527.4750509392086
555,New York,3,Both,234,75 plus,689,Road injuries,1,Number,2016,225.36038764602375,6373.874460093438
555,New York,3,Both,234,75 plus,689,Road injuries,3,Rate,2016,16.630722564261184,289.631644663338
523,Alabama,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,89.8729527124539,6536.673224997657
523,Alabama,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,26.880955525567895,1955.1157154980544
523,Alabama,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,103.69154885081063,7158.261836092368
523,Alabama,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,31.256102573957858,2157.739648793008
523,Alabama,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,352.56457162473123,15415.821690660705
523,Alabama,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,24.141964933905225,569.3239507783244
523,Alabama,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,401.9086220035047,24010.823076265522
523,Alabama,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,25.307382527974298,1511.9135324179872
523,Alabama,3,Both,234,75 plus,689,Road injuries,1,Number,2018,110.87638249577174,2685.306571983116
523,Alabama,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,33.42241496897473,519.0949568640168
551,Nevada,3,Both,8,15 to 19,689,Road injuries,1,Number,2017,28.39305723383273,2099.938482726214
551,Nevada,3,Both,8,15 to 19,689,Road injuries,3,Rate,2017,14.15051460021733,1046.566064184424
551,Nevada,3,Both,9,20 to 24,689,Road injuries,1,Number,2017,37.201832697367806,2635.071643140333
551,Nevada,3,Both,9,20 to 24,689,Road injuries,3,Rate,2017,17.599656900138058,1246.6148429788043
551,Nevada,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2017,127.90077499294235,6638.716277890139
551,Nevada,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2017,14.899308835448762,415.3974148854004
551,Nevada,3,Both,206,25 to 49,689,Road injuries,1,Number,2017,127.48562024541029,8613.207422485011
551,Nevada,3,Both,206,25 to 49,689,Road injuries,3,Rate,2017,11.800784003708134,797.2867855701587
551,Nevada,3,Both,234,75 plus,689,Road injuries,1,Number,2017,40.170881695086145,1154.4933141148927
551,Nevada,3,Both,234,75 plus,689,Road injuries,3,Rate,2017,24.499976468724807,460.20183134781803
566,Texas,3,Both,8,15 to 19,689,Road injuries,1,Number,2017,312.6025976521123,23002.405050584715
566,Texas,3,Both,8,15 to 19,689,Road injuries,3,Rate,2017,15.159995126182109,1115.5260739240819
566,Texas,3,Both,9,20 to 24,689,Road injuries,1,Number,2017,484.2134150054107,33642.29105719286
566,Texas,3,Both,9,20 to 24,689,Road injuries,3,Rate,2017,24.55790926413985,1706.2400702200584
566,Texas,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2017,1207.3747413054857,58896.54896406411
566,Texas,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2017,17.272566508714238,449.3466848160657
566,Texas,3,Both,206,25 to 49,689,Road injuries,1,Number,2017,1615.2400022955017,102525.3284959048
566,Texas,3,Both,206,25 to 49,689,Road injuries,3,Rate,2017,17.098249239384316,1085.289874867788
566,Texas,3,Both,234,75 plus,689,Road injuries,1,Number,2017,336.7125511516277,9302.556635922263
566,Texas,3,Both,234,75 plus,689,Road injuries,3,Rate,2017,25.098176068752892,441.56570781205266
525,Arizona,3,Both,8,15 to 19,689,Road injuries,1,Number,2019,70.19024358142312,5194.895385676995
525,Arizona,3,Both,8,15 to 19,689,Road injuries,3,Rate,2019,13.830717068998386,1023.63412087317
525,Arizona,3,Both,9,20 to 24,689,Road injuries,1,Number,2019,90.10376776058423,6369.065369615866
525,Arizona,3,Both,9,20 to 24,689,Road injuries,3,Rate,2019,18.02716309298779,1274.2661380492482
525,Arizona,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2019,351.7212548084783,17755.57760462185
525,Arizona,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2019,17.160081900847487,471.18522747810647
525,Arizona,3,Both,206,25 to 49,689,Road injuries,1,Number,2019,333.7211059079827,21720.30055964569
525,Arizona,3,Both,206,25 to 49,689,Road injuries,3,Rate,2019,14.36519827126207,934.9616147345125
525,Arizona,3,Both,234,75 plus,689,Road injuries,1,Number,2019,122.6254769579233,3720.9128748390012
525,Arizona,3,Both,234,75 plus,689,Road injuries,3,Rate,2019,23.709093914347754,462.0597463324474
572,Wisconsin,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,49.90982135989954,3679.866594381403
572,Wisconsin,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,12.974628568595815,956.6233848002383
572,Wisconsin,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,70.68596181686175,4953.310821316033
572,Wisconsin,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,18.65913636647423,1307.536881508786
572,Wisconsin,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,228.60484491313048,11947.113699582513
572,Wisconsin,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,13.083296435277857,363.78624495318854
572,Wisconsin,3,Both,206,25 to 49,689,Road injuries,1,Number,2016,223.08995650129182,14774.679233349249
572,Wisconsin,3,Both,206,25 to 49,689,Road injuries,3,Rate,2016,12.176859964042427,806.4424004542653
572,Wisconsin,3,Both,234,75 plus,689,Road injuries,1,Number,2016,99.71417566024246,2547.4948899208525
572,Wisconsin,3,Both,234,75 plus,689,Road injuries,3,Rate,2016,25.436740624646315,403.1381169495857
550,Nebraska,3,Both,8,15 to 19,689,Road injuries,1,Number,2019,22.080656345401376,1624.1784874842829
550,Nebraska,3,Both,8,15 to 19,689,Road injuries,3,Rate,2019,16.691678733714415,1227.7834995128676
550,Nebraska,3,Both,9,20 to 24,689,Road injuries,1,Number,2019,26.71593413293619,1872.679146764757
550,Nebraska,3,Both,9,20 to 24,689,Road injuries,3,Rate,2019,21.64694275561652,1517.3633116454414
550,Nebraska,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2019,74.49939598465448,3999.070942201257
550,Nebraska,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2019,14.022889325756504,405.56648321166233
550,Nebraska,3,Both,206,25 to 49,689,Road injuries,1,Number,2019,81.62098841973041,5463.082317903117
550,Nebraska,3,Both,206,25 to 49,689,Road injuries,3,Rate,2019,13.57056536255382,908.3094570586579
550,Nebraska,3,Both,234,75 plus,689,Road injuries,1,Number,2019,35.001590958020586,937.7678803571729
550,Nebraska,3,Both,234,75 plus,689,Road injuries,3,Rate,2019,26.469827505406872,442.8864135311025
541,Louisiana,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,61.54792325392969,4498.570304450389
541,Louisiana,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,20.164900422228495,1473.8632505499556
541,Louisiana,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,80.75173902453628,5592.737348580642
541,Louisiana,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,26.753997428872236,1852.9394221320692
541,Louisiana,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,262.9319487753888,12015.0126173605
541,Louisiana,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,20.272548821395066,497.21484457651945
541,Louisiana,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,312.45222487373445,19098.32217978314
541,Louisiana,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,20.87203160308444,1275.7815511264487
541,Louisiana,3,Both,234,75 plus,689,Road injuries,1,Number,2018,74.467446493995,1948.9656576699929
541,Louisiana,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,26.70755061687846,445.37581828430325
566,Texas,3,Both,8,15 to 19,689,Road injuries,1,Number,2019,316.30250830346097,23332.75976243424
566,Texas,3,Both,8,15 to 19,689,Road injuries,3,Rate,2019,14.939122202692849,1102.0176579904353
566,Texas,3,Both,9,20 to 24,689,Road injuries,1,Number,2019,469.4100975679485,32736.25146478041
566,Texas,3,Both,9,20 to 24,689,Road injuries,3,Rate,2019,23.38049024852176,1630.5350313318745
566,Texas,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2019,1240.7747467595093,61406.09700365604
566,Texas,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2019,17.085761659877626,453.2610667041326
566,Texas,3,Both,206,25 to 49,689,Road injuries,1,Number,2019,1560.522680991924,100212.7768443372
566,Texas,3,Both,206,25 to 49,689,Road injuries,3,Rate,2019,16.18331139445733,1039.250882495547
566,Texas,3,Both,234,75 plus,689,Road injuries,1,Number,2019,371.7288242749397,10303.025326118679
566,Texas,3,Both,234,75 plus,689,Road injuries,3,Rate,2019,25.596061159232026,456.379317442439
541,Louisiana,3,Both,8,15 to 19,689,Road injuries,1,Number,2019,59.07276589650409,4325.490929576993
541,Louisiana,3,Both,8,15 to 19,689,Road injuries,3,Rate,2019,19.526018526333615,1429.7555691633277
541,Louisiana,3,Both,9,20 to 24,689,Road injuries,1,Number,2019,79.22946899107819,5495.04354818908
541,Louisiana,3,Both,9,20 to 24,689,Road injuries,3,Rate,2019,26.401468550861473,1831.101751287323
541,Louisiana,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2019,262.0306135617493,12056.304249359375
541,Louisiana,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2019,20.125160286313765,498.39269761774364
541,Louisiana,3,Both,206,25 to 49,689,Road injuries,1,Number,2019,302.93337044392456,18632.368231252258
541,Louisiana,3,Both,206,25 to 49,689,Road injuries,3,Rate,2019,20.245927174762087,1245.2559113922807
541,Louisiana,3,Both,234,75 plus,689,Road injuries,1,Number,2019,76.877610137535,2014.2537561824752
541,Louisiana,3,Both,234,75 plus,689,Road injuries,3,Rate,2019,26.958689556510627,451.8377395494975
556,North Carolina,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,110.40115800392812,8113.7595795133475
556,North Carolina,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,15.79934596731177,1161.1480985349779
556,North Carolina,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,168.61135663565892,11729.89615862755
556,North Carolina,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,23.867928041497464,1660.4357086890923
556,North Carolina,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,536.044137265597,25209.8811155493
556,North Carolina,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,18.242949545554985,458.9590385493373
556,North Carolina,3,Both,206,25 to 49,689,Road injuries,1,Number,2016,576.9999252110083,36157.716386808
556,North Carolina,3,Both,206,25 to 49,689,Road injuries,3,Rate,2016,17.119005759640768,1072.7629728112406
556,North Carolina,3,Both,234,75 plus,689,Road injuries,1,Number,2016,176.82735683878516,4433.769293239052
556,North Carolina,3,Both,234,75 plus,689,Road injuries,3,Rate,2016,28.807614264752786,459.53126793008903
540,Kentucky,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,59.87076149735432,4381.250488426056
540,Kentucky,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,20.181419101546282,1476.8452928344336
540,Kentucky,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,83.50281995730096,5778.720913462979
540,Kentucky,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,28.48233095653507,1971.0884212876495
540,Kentucky,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,280.2228100428478,12548.73594698679
540,Kentucky,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,21.346378140391487,510.2967029423395
540,Kentucky,3,Both,206,25 to 49,689,Road injuries,1,Number,2016,305.5225170413482,18570.418089166425
540,Kentucky,3,Both,206,25 to 49,689,Road injuries,3,Rate,2016,21.31311684685224,1295.4642245754223
540,Kentucky,3,Both,234,75 plus,689,Road injuries,1,Number,2016,88.11930470290307,2127.435246445105
540,Kentucky,3,Both,234,75 plus,689,Road injuries,3,Rate,2016,31.854247257218915,489.46244034846615
565,Tennessee,3,Both,8,15 to 19,689,Road injuries,1,Number,2019,81.49987414920187,5977.038297132463
565,Tennessee,3,Both,8,15 to 19,689,Road injuries,3,Rate,2019,18.322676726394484,1343.7485841898008
565,Tennessee,3,Both,9,20 to 24,689,Road injuries,1,Number,2019,98.09658399751629,6849.91819640569
565,Tennessee,3,Both,9,20 to 24,689,Road injuries,3,Rate,2019,22.38004093642575,1562.7603266043263
565,Tennessee,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2019,409.240210097223,18429.689194870913
565,Tennessee,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2019,20.53854149200479,500.5210979110511
565,Tennessee,3,Both,206,25 to 49,689,Road injuries,1,Number,2019,378.90074519253034,23748.499851490607
565,Tennessee,3,Both,206,25 to 49,689,Road injuries,3,Rate,2019,17.490359545113495,1096.2496282465306
565,Tennessee,3,Both,234,75 plus,689,Road injuries,1,Number,2019,145.30050710876787,3551.191311787202
565,Tennessee,3,Both,234,75 plus,689,Road injuries,3,Rate,2019,31.935850704324853,505.16997772427277
537,Indiana,3,Both,8,15 to 19,689,Road injuries,1,Number,2017,78.88939593572793,5782.911136234465
537,Indiana,3,Both,8,15 to 19,689,Road injuries,3,Rate,2017,16.675352277024004,1222.370627124578
537,Indiana,3,Both,9,20 to 24,689,Road injuries,1,Number,2017,96.03102424079263,6707.247610221524
537,Indiana,3,Both,9,20 to 24,689,Road injuries,3,Rate,2017,20.95582302475406,1463.650887973143
537,Indiana,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2017,302.6875918132388,14798.73547062161
537,Indiana,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2017,15.86856703190939,415.25096099502287
537,Indiana,3,Both,206,25 to 49,689,Road injuries,1,Number,2017,324.86599185851037,20691.55892306946
537,Indiana,3,Both,206,25 to 49,689,Road injuries,3,Rate,2017,15.33848814072837,976.9481543420866
537,Indiana,3,Both,234,75 plus,689,Road injuries,1,Number,2017,110.10905423067692,2828.817344803157
537,Indiana,3,Both,234,75 plus,689,Road injuries,3,Rate,2017,26.297509481641278,425.92839652018387
538,Iowa,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,28.715838217951944,2115.400731998581
538,Iowa,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,13.681202759911207,1007.8489129683267
538,Iowa,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,46.48201812742267,3234.5768431413185
538,Iowa,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,22.455239572601798,1562.608528089651
538,Iowa,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,131.6431156076231,6601.518564321267
538,Iowa,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,14.622686370484095,391.40821460683077
538,Iowa,3,Both,206,25 to 49,689,Road injuries,1,Number,2016,141.86340254855574,9076.410478905465
538,Iowa,3,Both,206,25 to 49,689,Road injuries,3,Rate,2016,14.9520243233425,956.6294605318325
538,Iowa,3,Both,234,75 plus,689,Road injuries,1,Number,2016,60.8405226651566,1555.6489437311384
538,Iowa,3,Both,234,75 plus,689,Road injuries,3,Rate,2016,25.962734327797204,407.85414736523984
534,Hawaii,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,9.491139659021428,704.0286584276557
534,Hawaii,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,11.326051892716894,840.1377922757916
534,Hawaii,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,16.212892076077328,1143.9403149111215
534,Hawaii,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,17.24085553164462,1216.470794578836
534,Hawaii,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,37.97809338799278,2373.644885143532
534,Hawaii,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,8.82814495828622,295.7012469833281
534,Hawaii,3,Both,206,25 to 49,689,Road injuries,1,Number,2016,52.50288020254928,3608.3611052695774
534,Hawaii,3,Both,206,25 to 49,689,Road injuries,3,Rate,2016,11.071657095103205,760.920861459951
534,Hawaii,3,Both,234,75 plus,689,Road injuries,1,Number,2016,18.060891147186474,577.720186144277
534,Hawaii,3,Both,234,75 plus,689,Road injuries,3,Rate,2016,17.017619472429846,331.12196574034414
539,Kansas,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,35.74183419204096,2624.455167319294
539,Kansas,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,17.154988927917415,1259.658334691838
539,Kansas,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,44.351866467791325,3097.920404935658
539,Kansas,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,22.390260446519463,1563.9306805603899
539,Kansas,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,136.77068699409435,6696.0181935399605
